./images/train/2020-06-22_16-06-25_CU.jpg,331,28,347,47,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,338,44,354,64,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,288,64,307,85,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,274,84,293,105,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,275,113,297,135,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,242,79,264,99,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,246,103,271,132,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,201,80,219,96,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,222,114,240,132,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,323,148,337,168,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,351,151,369,170,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,331,172,351,193,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,275,194,293,218,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,294,200,312,222,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,309,211,324,229,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,326,208,345,225,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,343,194,361,213,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,50,244,71,266,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,30,276,52,297,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,76,314,97,334,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,86,332,103,348,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,64,336,82,356,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,136,263,154,280,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,184,199,201,217,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,186,216,201,230,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,189,229,206,248,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,210,264,226,281,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,224,273,240,297,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,237,283,251,299,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,243,271,259,286,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,265,277,279,295,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,277,267,290,285,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,291,237,308,257,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,293,257,310,274,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,232,318,252,337,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,210,342,232,363,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,34,405,55,426,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,379,631,397,650,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,411,625,428,644,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,376,503,396,522,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,381,486,397,501,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,283,484,302,503,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,260,492,277,511,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,272,507,286,525,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,326,509,340,526,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,338,520,354,536,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,324,530,340,549,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,293,545,315,567,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,286,561,299,578,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,314,552,327,569,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,244,518,266,539,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,149,539,167,561,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,166,547,179,561,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,136,560,155,576,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,143,580,160,597,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,126,585,146,604,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,86,566,106,585,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,61,582,87,605,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,57,616,77,632,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,92,623,109,641,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,10,633,26,648,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,262,747,281,768,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,341,757,362,777,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,416,793,434,811,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,312,864,331,883,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,325,877,339,891,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,308,919,326,939,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,249,879,265,896,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,79,823,97,841,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,113,891,137,915,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,69,929,86,946,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,425,803,445,820,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,517,773,534,794,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,537,829,557,849,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,466,884,486,902,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,439,936,461,955,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,636,826,656,843,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,591,921,610,938,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,737,906,758,927,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,676,754,696,776,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,652,792,670,813,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,797,777,816,797,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,854,669,876,693,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,824,709,839,731,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,806,704,825,723,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,710,663,729,684,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,694,681,711,701,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,634,642,658,665,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,593,675,613,698,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,871,709,891,726,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,462,655,490,680,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,466,633,485,654,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,605,586,626,600,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,613,598,629,613,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,640,588,662,606,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,688,605,713,624,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,729,576,745,592,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,475,548,492,568,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,465,532,481,554,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,476,494,494,511,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,883,489,906,514,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,748,498,769,519,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,715,483,732,499,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,664,516,678,532,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,650,457,672,475,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,582,475,599,493,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,587,460,607,478,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,550,478,571,498,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,569,488,585,506,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,541,503,561,524,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,361,370,377,387,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,436,388,454,404,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,510,294,529,312,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,559,384,581,403,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,542,402,564,427,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,537,435,551,452,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,405,256,426,272,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,499,118,522,137,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,554,124,571,142,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,541,142,562,162,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,567,46,588,66,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,681,51,700,74,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,818,186,841,211,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,657,186,674,201,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,750,187,768,205,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,848,216,869,236,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,884,142,903,164,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,866,123,883,142,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,881,118,896,137,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,744,253,765,273,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,658,226,681,243,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,655,240,674,256,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,635,253,657,273,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,706,283,726,301,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,763,242,782,261,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,749,296,769,313,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,779,279,794,299,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,788,325,805,344,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,822,231,842,250,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,817,283,837,298,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,826,296,841,310,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,907,130,926,148,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,954,125,972,143,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1020,130,1043,148,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,984,26,1002,42,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,993,41,1010,59,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1043,80,1059,101,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1096,11,1115,30,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1205,32,1226,52,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1223,28,1236,45,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1230,51,1249,71,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1241,94,1265,115,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1241,125,1260,145,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1088,202,1107,223,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,632,0,653,16,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,905,482,924,499,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,921,495,938,511,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,673,440,692,461,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,687,417,709,438,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,700,433,714,450,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,715,433,733,450,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,745,424,765,445,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,764,421,786,444,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,792,431,813,451,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,756,383,774,402,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,792,393,807,408,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,790,382,804,394,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,801,405,814,420,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,823,412,846,436,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,844,425,857,439,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,851,415,866,430,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,744,885,764,906,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,821,883,843,901,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,901,911,923,930,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,873,826,892,846,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,913,784,936,804,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,918,886,936,906,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1026,850,1045,866,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1052,865,1064,878,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,994,908,1012,925,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,892,692,913,711,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1155,811,1180,830,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1210,820,1233,842,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1240,845,1265,868,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1218,863,1234,879,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1209,931,1230,950,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1042,762,1057,779,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,926,590,946,610,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1046,564,1068,581,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1115,618,1134,636,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1207,609,1228,629,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1183,633,1204,656,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1202,634,1221,653,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1089,648,1106,666,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1090,670,1108,687,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1075,716,1096,736,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,967,683,990,702,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,993,663,1010,682,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1032,654,1052,676,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1023,683,1040,706,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1043,691,1059,708,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1220,544,1238,563,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,991,479,1008,498,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1033,450,1055,472,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1059,442,1081,461,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1024,482,1045,501,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1022,503,1036,520,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1134,475,1156,494,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1194,456,1219,476,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1232,461,1256,485,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1215,442,1231,459,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1121,382,1142,402,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,947,242,968,263,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,955,228,973,245,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,952,211,968,230,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,985,210,1004,230,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1005,220,1022,238,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1016,232,1035,252,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1022,292,1040,310,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1030,310,1051,332,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1074,289,1093,306,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1047,291,1065,306,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1053,305,1066,320,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1068,305,1085,322,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1098,294,1114,310,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1058,337,1075,355,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1051,359,1070,376,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1199,233,1214,252,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1233,240,1256,262,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1192,252,1210,271,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1204,277,1221,296,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1221,277,1240,298,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1207,296,1230,322,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1188,308,1207,329,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1173,327,1189,348,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1203,339,1218,354,Platelets
./images/train/2020-06-22_16-06-25_CU.jpg,1190,348,1210,368,Platelets
./images/train/2020-06-22_14-41-10_CU.jpg,40,200,109,266,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,142,320,202,392,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,166,520,232,584,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,232,98,295,178,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,271,197,343,270,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,0,110,30,176,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,604,410,670,479,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,724,92,793,164,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,835,218,900,284,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,1120,0,1195,56,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,1103,274,1180,347,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,702,557,772,622,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,478,788,538,854,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,610,796,676,869,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,514,910,586,956,RBC
./images/train/2020-06-22_14-41-10_CU.jpg,582,38,669,133,WBC
./images/train/2020-06-22_14-41-10_CU.jpg,780,158,850,227,WBC
./images/train/2020-06-22_14-41-10_CU.jpg,757,484,856,578,WBC
./images/train/2020-06-22_14-41-10_CU.jpg,646,653,742,760,WBC
./images/train/2020-06-22_14-41-10_CU.jpg,856,598,959,704,WBC
./images/train/2020-06-22_14-41-10_CU.jpg,892,826,994,922,WBC
./images/train/2020-06-22_14-13-31_CU.jpg,124,719,262,851,WBC
./images/train/2020-06-22_14-13-31_CU.jpg,880,124,1000,244,WBC
./images/train/2020-06-22_14-13-31_CU.jpg,652,292,769,416,WBC
./images/train/2020-06-22_14-13-31_CU.jpg,775,275,894,386,WBC
./images/train/2020-06-22_14-13-31_CU.jpg,382,107,450,182,RBC
./images/train/2020-06-22_14-13-31_CU.jpg,372,632,448,704,RBC
./images/train/2020-06-22_14-13-31_CU.jpg,1038,461,1110,530,RBC
./images/train/2020-06-22_14-13-31_CU.jpg,1170,110,1242,182,RBC
./images/train/2020-06-22_14-13-31_CU.jpg,965,212,1036,284,RBC
./images/train/2020-06-22_14-13-31_CU.jpg,780,917,874,956,RBC
./images/train/2020-06-22_14-13-31_CU.jpg,566,291,632,365,RBC
./images/train/2020-06-22_14-13-31_CU.jpg,624,270,676,346,RBC
./images/train/2020-06-22_16-12-38_CU.jpg,210,223,284,296,RBC
./images/train/2020-06-22_16-12-38_CU.jpg,453,271,537,353,RBC
./images/train/2020-06-22_16-12-38_CU.jpg,777,584,865,666,RBC
./images/train/2020-06-22_16-12-38_CU.jpg,865,572,978,702,WBC
./images/train/2020-06-22_16-12-38_CU.jpg,974,585,1082,711,WBC
./images/train/2020-06-22_16-12-38_CU.jpg,1066,630,1198,785,WBC
./images/train/2020-06-22_16-12-38_CU.jpg,1126,556,1240,673,WBC
./images/train/2020-06-22_16-12-38_CU.jpg,58,254,98,295,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,161,305,191,340,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,420,66,459,100,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,600,55,630,82,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,543,185,567,215,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,587,300,611,326,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,461,339,481,361,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,527,477,556,509,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,190,547,224,576,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,245,742,276,773,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,555,653,583,678,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,953,843,989,873,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1184,931,1208,957,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1150,792,1172,814,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1100,771,1123,794,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1142,548,1168,572,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1085,588,1105,610,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1106,589,1126,611,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1102,574,1121,593,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1031,453,1059,481,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1040,406,1068,434,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1061,431,1086,454,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,1111,132,1136,161,Platelets
./images/train/2020-06-22_16-12-38_CU.jpg,186,239,212,273,Platelets
./images/train/2020-06-22_16-15-25_CU.jpg,98,81,166,146,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,357,235,418,307,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,75,648,136,707,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,66,688,134,752,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,1209,38,1268,100,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,578,792,642,863,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,711,102,775,164,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,773,126,840,188,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,781,163,846,217,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,824,188,875,247,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,710,204,767,274,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,781,375,845,453,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,938,420,1011,488,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,950,477,1012,541,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,307,474,374,545,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,333,541,408,603,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,324,595,397,658,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,440,542,497,602,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,467,608,532,670,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,1067,915,1132,958,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,757,913,817,958,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,804,915,866,958,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,857,913,912,958,RBC
./images/train/2020-06-22_16-15-25_CU.jpg,766,821,864,918,WBC
./images/train/2020-06-22_16-15-25_CU.jpg,57,378,127,445,WBC
./images/train/2020-06-22_16-15-25_CU.jpg,37,846,150,951,WBC
./images/train/2020-06-22_16-15-25_CU.jpg,132,193,248,313,WBC
./images/train/2020-06-22_16-15-25_CU.jpg,272,108,344,175,WBC
./images/train/2020-06-22_16-15-25_CU.jpg,260,170,374,287,WBC
./images/train/2020-06-22_16-15-25_CU.jpg,688,12,803,121,WBC
./images/train/2020-06-22_16-15-25_CU.jpg,817,262,916,366,WBC
